"Classification","EdgeOfFlightLine","GpsTime","Intensity","NumberOfReturns","OriginId","PointSourceId","ReturnNumber","ScanAngleRank","ScanDirectionFlag","UserData","X","Y","Z"
1.000,0.000,56180.832,6.000,1.000,17583.000,85.000,1.000,8.000,1.000,69.000,446124.988,4652586.477,297.690
2.000,0.000,56180.832,35.000,2.000,17583.000,85.000,2.000,8.000,1.000,69.000,446120.777,4652587.347,290.930
1.000,0.000,56180.832,71.000,2.000,17583.000,85.000,1.000,8.000,1.000,69.000,446120.418,4652587.009,302.270
1.000,0.000,56180.832,79.000,1.000,17583.000,85.000,1.000,8.000,1.000,69.000,446117.267,4652587.403,304.270
1.000,0.000,56180.832,53.000,1.000,17583.000,85.000,1.000,8.000,1.000,69.000,446115.559,4652587.668,304.160
1.000,0.000,56180.843,52.000,2.000,17583.000,85.000,1.000,8.000,0.000,69.000,446112.761,4652587.534,301.010
1.000,0.000,56180.843,93.000,1.000,17583.000,85.000,1.000,8.000,0.000,69.000,446114.507,4652587.268,301.240
1.000,0.000,56180.843,52.000,1.000,17583.000,85.000,1.000,8.000,0.000,69.000,446119.640,4652586.496,301.110
1.000,0.000,56180.843,40.000,1.000,17583.000,85.000,1.000,8.000,0.000,69.000,446120.867,4652586.449,297.050
2.000,0.000,56180.843,61.000,1.000,17583.000,85.000,1.000,8.000,0.000,69.000,446121.990,4652586.448,292.180
1.000,0.000,56180.860,17.000,2.000,17583.000,85.000,2.000,8.000,1.000,69.000,446112.597,4652586.535,290.580
2.000,0.000,56179.879,97.000,1.000,0.000,85.000,1.000,5.000,0.000,69.000,446140.513,4652649.386,291.170
1.000,0.000,56179.620,129.000,1.000,17583.000,85.000,1.000,4.000,1.000,69.000,446183.309,4652659.309,292.270
2.000,0.000,56179.658,140.000,1.000,17583.000,85.000,1.000,4.000,0.000,69.000,446186.880,4652656.525,287.150
2.000,0.000,56179.675,76.000,1.000,17583.000,85.000,1.000,4.000,1.000,69.000,446177.606,4652656.655,291.300
1.000,0.000,56179.686,17.000,1.000,17583.000,85.000,1.000,4.000,0.000,69.000,446170.520,4652656.842,300.210
2.000,0.000,56179.703,65.000,1.000,17583.000,85.000,1.000,4.000,1.000,69.000,446170.686,4652656.218,291.310
1.000,0.000,56179.703,10.000,1.000,17583.000,85.000,1.000,4.000,1.000,69.000,446166.753,4652656.389,304.080
1.000,0.000,56179.713,6.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446159.593,4652656.695,302.040
1.000,0.000,56179.713,8.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446161.517,4652656.325,304.130
2.000,0.000,56179.741,95.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446145.959,4652657.473,291.170
2.000,0.000,56179.741,38.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446152.860,4652656.413,291.130
1.000,0.000,56179.741,8.000,2.000,17583.000,85.000,1.000,5.000,0.000,69.000,446157.278,4652655.438,299.760
1.000,0.000,56179.758,4.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446145.303,4652656.285,297.250
1.000,0.000,56179.768,65.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446136.969,4652656.823,297.530
2.000,0.000,56179.785,140.000,1.000,17583.000,85.000,1.000,4.000,1.000,69.000,446185.897,4652648.590,287.170
1.000,0.000,56179.785,48.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446170.092,4652650.466,303.820
2.000,0.000,56179.785,64.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446125.627,4652657.746,291.160
1.000,0.000,56179.796,4.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446128.896,4652656.387,299.210
1.000,0.000,56179.813,98.000,1.000,17583.000,85.000,1.000,4.000,1.000,69.000,446183.356,4652646.979,292.200
2.000,0.000,56179.813,66.000,1.000,17583.000,85.000,1.000,4.000,1.000,69.000,446178.008,4652647.834,291.210
2.000,0.000,56179.813,88.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446120.992,4652656.625,290.950
1.000,0.000,56179.824,6.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446161.500,4652649.256,304.310
1.000,0.000,56179.824,11.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446169.828,4652648.089,300.740
2.000,0.000,56179.824,76.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446170.663,4652648.275,291.360
1.000,0.000,56179.851,8.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446144.447,4652650.394,298.370
1.000,0.000,56179.851,10.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446158.568,4652648.115,301.070
2.000,0.000,56179.868,41.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446152.641,4652648.146,291.110
2.000,0.000,56179.879,81.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446145.713,4652648.576,291.120
2.000,0.000,56179.879,9.000,2.000,17583.000,85.000,2.000,5.000,0.000,69.000,446175.286,4652643.995,291.050
2.000,0.000,56179.896,54.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446138.247,4652648.796,291.180
1.000,0.000,56179.896,34.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446128.966,4652649.926,299.940
1.000,0.000,56179.906,20.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446137.036,4652647.975,295.940
1.000,0.000,56179.906,10.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446170.456,4652642.616,301.110
1.000,0.000,56179.906,16.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446177.550,4652641.473,302.350
2.000,0.000,56179.923,65.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446185.287,4652639.703,287.030
2.000,0.000,56179.923,73.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446128.448,4652648.337,291.150
2.000,0.000,56179.934,87.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446120.250,4652649.058,290.970
2.000,0.000,56179.934,41.000,2.000,17583.000,85.000,2.000,5.000,0.000,69.000,446151.347,4652644.236,291.140
1.000,0.000,56179.934,6.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446178.748,4652639.545,304.300
1.000,0.000,56179.934,13.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446182.262,4652639.007,304.220
1.000,0.000,56179.934,38.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446183.407,4652639.035,298.070
1.000,0.000,56179.951,4.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446167.500,4652640.193,303.590
1.000,0.000,56179.951,7.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446158.720,4652641.609,302.180
1.000,0.000,56179.951,6.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446153.468,4652642.434,301.500
1.000,0.000,56179.951,13.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446118.176,4652648.148,293.430
1.000,0.000,56179.961,8.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446144.822,4652642.914,301.050
1.000,0.000,56179.978,18.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446160.189,4652639.249,308.000
1.000,0.000,56179.978,6.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446137.110,4652643.047,300.910
2.000,0.000,56179.989,33.000,2.000,17583.000,85.000,2.000,6.000,0.000,69.000,446126.500,4652644.454,291.080
1.000,0.000,56179.989,6.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446153.871,4652639.778,304.070
1.000,0.000,56180.006,5.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446144.932,4652639.868,304.240
1.000,0.000,56180.006,7.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446129.221,4652642.373,301.710
1.000,0.000,56180.017,12.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446177.799,4652634.106,303.900
1.000,0.000,56180.033,13.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446134.891,4652639.737,304.590
1.000,0.000,56180.044,26.000,2.000,17583.000,85.000,1.000,6.000,0.000,69.000,446123.349,4652640.818,304.030
1.000,0.000,56180.044,10.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446128.519,4652640.008,304.370
1.000,0.000,56180.044,16.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446169.741,4652633.648,303.380
1.000,0.000,56180.044,30.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446183.322,4652631.663,299.900
2.000,0.000,56180.044,77.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446185.568,4652631.765,286.640
2.000,0.000,56180.061,89.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446119.799,4652640.578,290.980
1.000,0.000,56180.072,14.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446153.992,4652634.153,303.860
1.000,0.000,56180.072,19.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446177.891,4652630.586,300.050
2.000,0.000,56180.088,117.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446177.487,4652630.189,285.130
2.000,0.000,56180.088,11.000,3.000,17583.000,85.000,3.000,5.000,1.000,69.000,446172.227,4652630.999,285.020
1.000,0.000,56180.088,19.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446170.262,4652630.777,300.280
1.000,0.000,56180.088,6.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446163.709,4652631.649,304.260
1.000,0.000,56180.088,14.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446144.751,4652634.579,304.120
1.000,0.000,56180.089,105.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446121.086,4652638.627,292.340
1.000,0.000,56180.099,14.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446137.620,4652634.818,304.200
1.000,0.000,56180.116,25.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446161.572,4652630.339,294.180
1.000,0.000,56180.127,25.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446153.736,4652630.784,300.040
2.000,0.000,56180.127,116.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446161.568,4652629.843,291.950
1.000,0.000,56180.143,14.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446144.382,4652631.033,300.250
1.000,0.000,56180.144,13.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446137.599,4652632.047,301.200
1.000,0.000,56180.144,4.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446128.589,4652633.568,297.130
1.000,0.000,56180.144,95.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446121.161,4652634.884,292.270
2.000,0.000,56180.154,110.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446144.541,4652630.468,291.950
2.000,0.000,56180.171,80.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446185.268,4652623.513,283.200
1.000,0.000,56180.171,110.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446176.650,4652624.808,284.540
2.000,0.000,56180.171,91.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446153.002,4652628.189,291.970
2.000,0.000,56180.182,94.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446119.657,4652632.702,290.900
2.000,0.000,56180.182,80.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446126.321,4652631.748,289.020
1.000,0.000,56180.198,101.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446169.398,4652623.767,292.110
1.000,0.000,56180.209,255.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446113.751,4652631.614,292.420
2.000,0.000,56180.226,78.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446170.538,4652622.143,286.760
2.000,0.000,56180.226,96.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446160.612,4652623.500,291.950
1.000,0.000,56180.237,22.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446141.520,4652625.416,297.060
2.000,0.000,56180.237,101.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446153.058,4652623.817,291.950
1.000,0.000,56180.254,13.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446137.959,4652624.583,300.620
2.000,0.000,56180.264,81.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446144.702,4652623.228,291.920
2.000,0.000,56180.281,80.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446151.781,4652621.085,292.100
2.000,0.000,56180.281,5.000,2.000,17583.000,85.000,2.000,7.000,1.000,69.000,446127.222,4652624.983,288.470
1.000,0.000,56180.281,14.000,2.000,17583.000,85.000,1.000,7.000,1.000,69.000,446128.215,4652624.539,297.000
2.000,0.000,56180.292,70.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446185.377,4652615.384,283.240
1.000,0.000,56180.309,94.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446170.070,4652616.337,292.020
1.000,0.000,56180.309,175.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446113.181,4652625.068,292.150
2.000,0.000,56180.319,110.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446120.799,4652623.387,290.800
2.000,0.000,56180.320,98.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446162.451,4652616.914,291.970
1.000,0.000,56180.336,83.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446177.606,4652613.575,286.040
1.000,0.000,56180.336,99.000,2.000,17583.000,85.000,1.000,6.000,1.000,69.000,446170.719,4652614.606,286.880
2.000,0.000,56180.347,98.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446153.975,4652616.289,291.980
2.000,0.000,56180.347,102.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446160.951,4652615.206,291.980
2.000,0.000,56180.364,88.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446153.076,4652615.340,291.970
2.000,0.000,56180.374,106.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446144.601,4652615.863,291.960
1.000,0.000,56180.391,9.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446137.361,4652615.429,301.140
1.000,0.000,56180.402,23.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446141.176,4652614.363,297.360
2.000,0.000,56180.419,66.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446184.972,4652607.169,283.100
1.000,0.000,56180.419,102.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446176.488,4652608.367,285.940
1.000,0.000,56180.419,6.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446129.289,4652615.179,298.050
2.000,0.000,56180.419,76.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446126.521,4652615.919,288.990
1.000,0.000,56180.429,222.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446113.156,4652616.999,292.150
2.000,0.000,56180.429,104.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446119.865,4652616.007,290.850
2.000,0.000,56180.430,191.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446171.496,4652608.183,287.030
1.000,0.000,56180.446,98.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446168.959,4652607.083,291.980
2.000,0.000,56180.457,100.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446160.968,4652607.707,292.470
2.000,0.000,56180.474,85.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446161.509,4652606.473,291.960
2.000,0.000,56180.474,93.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446154.556,4652607.534,291.980
2.000,0.000,56180.474,90.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446152.803,4652607.806,291.970
1.000,0.000,56180.485,37.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446141.451,4652608.485,297.930
2.000,0.000,56180.502,94.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446144.728,4652607.119,291.940
1.000,0.000,56180.512,17.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446137.915,4652607.178,301.040
2.000,0.000,56180.529,72.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446186.257,4652599.128,283.120
1.000,0.000,56180.529,255.000,1.000,17583.000,85.000,1.000,8.000,1.000,69.000,446112.768,4652610.007,292.660
2.000,0.000,56180.540,85.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446122.071,4652607.884,289.090
1.000,0.000,56180.540,14.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446128.539,4652606.508,300.250
2.000,0.000,56180.557,86.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446177.879,4652598.635,283.320
2.000,0.000,56180.567,76.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446125.216,4652605.704,288.970
2.000,0.000,56180.567,13.000,2.000,17583.000,85.000,2.000,6.000,0.000,69.000,446169.872,4652599.059,283.350
2.000,0.000,56180.584,61.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446159.668,4652599.144,288.540
1.000,0.000,56180.595,17.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446141.111,4652600.967,297.370
2.000,0.000,56180.595,90.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446152.286,4652599.563,288.550
1.000,0.000,56180.595,6.000,2.000,17583.000,85.000,1.000,6.000,0.000,69.000,446168.932,4652596.695,297.980
2.000,0.000,56180.612,84.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446144.857,4652599.738,288.570
1.000,0.000,56180.622,23.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446137.500,4652599.483,301.060
